sex,age,height,index,amount
1,31,270,716498,236591
0,8,45,40839,867896
0,44,192,294171,625260
0,73,212,405240,871585
1,83,170,368356,582263
1,44,145,166720,135221
0,51,64,763858,802490
1,80,63,194169,294427
0,93,207,551353,490161
1,22,51,331134,826978
0,27,261,54919,235711
0,63,30,130547,937576
0,78,226,811016,718409
0,53,249,493418,762099
1,55,215,141454,426563
1,89,98,627577,894678
1,9,268,541836,999000
0,31,244,48570,107166
0,51,285,739383,777314
1,90,117,679494,431322
1,18,267,212880,73798
1,32,268,200283,402484
1,55,131,944682,975016
1,25,184,392672,396975
0,89,57,350759,334067
0,20,272,845919,829656
1,36,83,411933,502228
1,36,57,9017,40591
0,85,183,639731,455008
0,4,14,530434,846380
0,30,154,423675,990377
0,15,124,564586,875737
0,38,251,901161,814180
0,74,285,164285,666270
0,28,168,639427,986834
1,52,0,333245,289331
0,15,11,368878,153042
1,2,218,205792,884220
1,3,168,208803,245111
1,62,92,727438,725511
1,41,141,667005,667750
0,24,4,343876,155984
0,90,104,129201,390398
0,79,4,452100,72026
1,82,273,171436,986161
0,53,170,239770,866203
0,3,155,693445,941390
0,16,5,663793,333495
1,19,4,610328,369455
1,99,10,392198,50310
1,38,114,402433,623771
1,23,48,264651,117363
0,48,114,880985,877041
1,49,60,286028,216511
0,91,185,114818,801629
0,5,122,682770,790219
1,94,265,897250,425316
1,72,136,709229,328143
0,6,222,876557,167534
1,92,45,57127,71843
1,89,25,145775,10774
1,62,54,575848,174623
0,53,300,569122,904051
1,40,113,188753,203343
0,16,96,232973,505963
1,8,122,823771,527450
0,26,283,850099,290044
0,27,181,900470,534527
0,68,139,174638,332981
1,12,288,302395,232221
1,6,248,185143,758695
0,11,67,812131,526026
1,83,132,731011,592624
0,66,14,669374,978180
0,56,247,114467,877007
0,2,27,998445,39286
1,14,2,607196,297154
1,16,196,778270,145851
1,7,124,525730,204403
1,39,236,736004,852207
1,87,295,475928,232127
1,14,80,873744,915661
1,41,172,413173,232321
0,13,138,697172,162938
1,54,245,94789,846920
0,80,117,104798,388643
1,57,239,58411,936994
1,83,156,952106,684666
1,1,291,392536,702149
1,92,86,171302,609209
1,36,80,862303,647857
1,65,272,163239,178519
1,62,211,175013,688893
0,35,64,819418,636279
0,29,140,236365,317161
0,70,76,811427,151203
0,40,132,525806,308518
0,59,203,395944,831823
0,29,248,742432,735601
0,93,158,877731,911669
0,87,77,931320,501919
0,84,294,713330,329131
0,82,170,491202,367202
0,78,179,94149,887071
0,81,16,589708,473618
0,58,234,760749,821351
1,62,66,153384,67606
1,28,249,864007,599833
0,33,83,113717,40882
1,68,83,941701,518593
0,55,219,343047,658457
1,36,22,475184,345523
0,50,143,159764,194128
1,43,297,868039,524954
1,5,116,623260,251747
1,49,163,849158,126352
0,20,124,527311,730593
1,36,285,742052,115009
1,80,104,826104,529793
1,27,152,556342,219242
1,76,125,927441,327641
0,79,174,680173,594573
1,83,143,352323,918728
0,50,49,731964,934702
1,21,240,491484,504573
1,51,100,406428,283848
1,75,157,139468,444784
0,42,107,209114,773955
0,84,28,772150,693773
0,91,76,893371,798287
1,68,100,796223,19132
1,45,102,530932,781912
1,67,6,704755,500838
1,56,163,570994,477455
1,71,84,392284,71583
1,32,221,364543,678386
1,67,72,349385,580721
0,25,77,397817,494745
1,61,95,664087,593722
0,56,68,299172,332714
1,20,214,838322,819750
0,30,28,283859,506472
0,94,102,236445,32027
0,54,141,545061,139669
0,4,171,700936,17411
1,42,146,457193,865978
0,72,272,335919,759967
0,16,169,204001,492794
1,11,87,895053,579921
0,4,37,22289,938095
1,57,180,877456,625027
1,46,56,280084,793496
0,85,221,36801,569404
0,16,163,215983,973750
0,13,182,942016,279621
1,4,126,300377,780152
1,21,135,726938,60036
0,75,162,93769,43765
0,23,5,285717,380081
0,75,199,919920,383648
1,58,115,181625,386956
1,30,80,501700,886170
0,48,31,787723,450753
0,31,26,639359,391071
0,88,231,271625,958480
1,10,137,582336,858308
1,86,145,564542,15944
1,7,84,387042,679389
1,69,158,375522,536875
0,5,234,233530,757423
1,99,147,321038,65410
1,39,152,52780,158785
1,56,207,976692,935848
0,16,294,586888,302119
0,2,112,285793,532571
1,16,242,300438,36814
1,2,264,445100,116406
1,25,187,839578,401359
0,93,204,978774,494670
0,97,144,789014,695819
0,8,45,677294,909916
1,20,206,888875,244294
1,77,88,223103,672598
0,51,204,832276,137781
0,58,6,338819,239278
1,63,113,577089,831863
1,74,156,449431,837780
1,76,2,631720,854768
1,48,296,229170,882765
1,56,144,114707,261255
1,50,43,125829,372747
1,34,261,697417,313065
0,14,112,5219,449025
0,69,139,644983,31625
1,86,288,385328,872934
0,89,177,643339,451135
0,1,88,347451,32040
1,2,127,21546,62022
0,86,140,115078,560691
1,23,290,458319,754494
0,67,93,825275,429576
0,88,121,329027,996111
0,5,106,430768,952962
0,21,252,622012,337575
1,60,162,454572,794692
0,50,119,581167,662538
1,15,12,542001,972478
0,14,270,794766,253068
1,53,1,427407,473069
1,16,209,565429,747667
0,12,244,254109,505231
0,91,296,800314,688632
1,52,254,407249,680593
1,94,62,226111,660388
0,5,216,164982,947555
1,57,217,716036,273075
1,47,119,160995,919401
0,16,73,317870,416770
0,14,240,664905,879071
1,38,168,550117,769531
1,86,38,360464,50940
1,10,60,30942,479733
1,5,271,269027,215115
1,40,83,423905,378649
1,86,297,392931,525880
1,65,35,484590,804959
0,40,231,500412,877984
1,51,219,890323,700925
1,100,45,709573,480638
0,97,104,878479,253819
1,39,0,118907,827608
0,27,284,699907,588136
1,96,158,910285,297263
0,99,38,81870,45036
0,26,291,334846,790099
1,77,71,637481,229098
0,77,199,248507,833791
1,91,120,604251,180332
0,7,81,931448,956244
0,62,20,993908,789664
0,40,192,117362,105134
0,27,188,270833,852830
0,72,220,988016,221471
0,84,193,689232,949321
1,8,170,306127,922793
0,71,26,726093,759527
0,41,158,253106,151345
0,34,1,335801,775152
1,34,52,167208,765391
1,62,216,764170,814263
0,76,58,887148,849902
1,69,195,255452,943576
1,8,234,871148,899146
0,52,6,459281,311526
1,52,273,870063,559012
0,41,61,986423,649440
1,60,90,959427,359932
1,49,75,984561,286735
1,67,243,195635,813387
1,18,224,505899,75114
0,22,30,315230,749767
0,2,56,918493,427769
0,36,228,730311,615614
1,82,269,215673,230410
1,68,259,92521,216243
0,23,127,399042,228853
1,69,208,172846,803854
1,20,252,472634,151650
1,9,19,187938,840138
0,71,237,63118,427677
1,82,80,830643,623920
1,79,191,172052,240682
0,98,267,333039,930875
1,99,35,272073,442525
1,58,159,157817,128652
0,54,155,303056,283969
0,55,211,140050,493002
0,4,271,748185,429517
0,60,168,900729,893945
1,1,245,707851,587664
0,16,12,782908,564246
1,8,194,238926,327588
1,56,273,402126,862966
0,43,80,150788,932309
0,44,210,118108,824475
1,44,70,781239,207589
1,44,117,180185,834351
1,20,65,514460,22747
0,98,146,86087,16811
0,67,286,812089,915440
1,41,88,387698,222786
1,87,132,3730,18233
1,36,196,48336,821292
0,43,70,457519,450983
1,57,296,498396,547361
0,74,220,1858,290321
1,66,181,395771,1835
0,68,82,304142,142136
1,40,90,77270,28768
0,39,106,354321,579941
0,57,155,120780,354756
1,69,62,899692,951987
0,78,63,4989,151401
1,66,59,394666,429317
1,94,232,735282,445339
1,4,17,310982,395472
0,24,182,856030,526637
1,42,132,908076,203884
0,72,123,722097,491304
1,2,40,869300,55946
1,37,228,896202,314072
0,35,55,140898,155573
0,68,214,354813,172225
1,65,124,60572,986285
1,28,241,503613,603143
1,80,253,223646,2456
1,70,250,903177,788521
0,93,214,156339,404510
0,12,187,599422,476746
1,46,238,888899,607744
0,8,152,306309,993624
0,29,149,978322,601712
0,75,246,964372,289450
0,65,259,27556,23162
0,38,51,697193,761355
1,52,135,411410,357474
1,50,239,551343,569281
1,6,23,85101,281047
0,82,10,684777,227974
0,31,35,97862,393584
0,28,132,293732,512001
0,30,157,866519,495448
1,5,184,545961,598431
0,19,214,902499,442322
0,57,184,919135,625718
1,14,123,423359,42417
0,22,38,234220,664934
0,0,34,728280,211937
1,85,111,751914,221452
1,98,235,537568,169834
1,19,299,804491,435184
1,23,186,617089,134402
1,65,180,389790,149617
1,66,82,642023,95734
0,62,167,167504,530025
0,80,213,896214,914708
1,63,10,353543,634
0,77,196,882165,774514
0,50,171,498213,449917
0,75,152,234340,742800
0,92,109,50171,922396
0,79,238,934464,331044
1,43,98,870269,168708
0,38,25,928629,112219
1,99,213,343791,413885
0,92,124,346143,882311
0,71,270,823156,321804
0,39,274,222447,513911
1,21,251,96701,504389
1,100,138,686553,99201
0,27,174,439962,15476
1,81,38,526630,235253
1,34,276,967646,911858
1,65,104,166618,770448
0,30,196,972109,474338
0,24,89,422832,271074
1,76,187,797865,279080
0,92,100,12936,520553
1,92,127,453028,124205
1,62,64,108147,612848
1,61,213,475856,185691
1,71,278,777421,996007
0,87,70,739139,275023
0,56,3,47278,396007
0,10,41,356363,771106
0,17,62,664160,990647
1,79,21,384577,370412
0,14,99,122749,574564
0,29,281,340993,205347
0,25,163,925074,550652
0,63,212,724662,497752
0,93,30,253363,959868
1,58,212,923580,472308
1,28,69,938458,914765
1,40,235,306186,245917
1,84,59,743335,653656
1,100,40,474823,590458
0,17,173,395324,380180
1,34,80,957123,853535
1,49,161,759875,121365
1,15,205,911538,795145
1,6,0,666754,451941
1,25,44,294885,819731
1,30,263,953458,961220
0,20,222,912690,726907
0,46,101,114400,338272
1,94,146,436259,506242
1,39,6,353968,317113
0,58,160,72903,250417
0,74,172,545357,162877
0,62,105,338684,679231
0,19,246,867304,52925
1,86,91,812503,159814
1,47,149,751732,101880
0,2,133,446167,141030
1,57,231,218205,59443
0,30,71,175910,273148
0,60,68,846442,179976
1,41,91,804470,768492
0,88,231,103998,817758
0,17,166,892243,912719
1,69,76,467800,508293
0,58,57,993735,507798
1,71,1,427789,559304
0,53,141,765581,775366
0,65,188,214388,792035
1,90,279,707264,356333
1,28,195,147731,990937
0,100,128,478655,162536
0,12,31,427166,583244
1,20,86,172995,829129
0,56,132,416682,196588
0,7,218,662947,224466
0,63,130,461576,112671
0,90,229,516697,694069
0,57,53,327432,79671
1,81,146,940361,714920
1,100,224,745908,80633
0,32,61,986629,894114
1,83,15,28674,152157
0,79,147,431871,400526
0,18,295,100522,134095
1,69,296,826690,292982
1,40,40,215611,136188
0,60,153,848060,904850
1,75,158,790752,232496
0,48,55,589293,173414
1,29,228,790160,568760
0,29,191,263896,265059
1,39,140,864133,78344
1,68,55,774260,732505
0,54,240,739860,292204
0,31,297,603801,312165
1,84,207,519860,361654
0,70,111,431208,294082
1,38,43,376406,621960
1,73,213,628901,933216
0,71,76,193933,705435
1,3,108,373332,452657
1,81,164,993616,354086
1,69,33,822321,375786
0,93,170,905022,756283
0,86,144,230444,571263
0,70,78,940863,409799
0,7,5,862519,967157
0,34,53,435290,44223
1,94,68,93255,107723
0,4,152,377504,647415
1,74,280,435439,95104
0,5,204,387560,781434
1,84,69,866849,170180
1,3,30,774321,227464
0,77,20,467129,571848
1,6,10,531480,595518
1,61,145,564139,193765
1,20,109,81589,926956
1,65,55,79070,186442
1,57,236,965428,399526
0,11,189,265745,607986
1,86,289,383752,386733
1,49,137,120671,220160
1,96,62,483288,851443
0,24,214,748633,720879
0,51,192,100651,215876
1,36,244,126505,313075
1,89,280,322282,383060
0,62,187,314870,281132
0,79,298,296090,606965
0,47,181,558658,257849
0,76,175,474202,256682
1,34,264,588359,912437
1,11,132,293797,501644
1,6,160,994268,922129
0,38,179,138229,786972
0,6,25,541668,382725
0,68,200,572401,733765
0,73,97,3941,414708
0,62,92,439050,452541
0,13,181,711336,575003
0,68,112,371082,731778
0,13,226,756826,372066
0,4,150,282416,182510
1,55,209,543412,871262
0,47,66,432391,550291
1,46,300,852666,391538
1,2,28,734253,814386
0,48,203,895585,414338
0,73,56,367734,817857
1,2,175,375252,113128
1,12,190,186642,720846
1,38,107,266187,400542
0,15,88,829820,242369
0,42,148,946499,415091
1,97,77,546745,802436
0,74,229,517877,694174
0,85,244,624645,218698
1,93,298,142251,707398
0,7,39,395430,728425
1,39,41,171634,524120
0,69,250,376694,622536
1,72,6,715606,221314
1,74,100,865556,439912
0,100,12,805637,741085
1,79,93,625493,5181
1,100,105,959182,979314
1,60,226,389555,703484
1,17,249,886178,679046
0,97,15,25012,77441
1,90,130,313436,192734
1,55,243,894040,264493
1,58,252,97062,822994
1,58,126,467836,430897
1,90,171,724986,587614
1,15,216,516178,737642
0,6,145,117950,80737
0,10,208,497499,137900
0,40,232,663344,538132
1,79,142,353992,945476
1,92,248,448169,275881
0,48,83,254006,561734
0,32,140,921576,520404
0,69,295,15221,413882
1,11,91,445711,943856
1,40,32,989860,156734
1,82,188,964708,25274
1,40,34,213562,401232
1,4,46,233864,682663
1,4,22,73282,453472
1,1,153,351349,74010
0,64,236,141877,469618
1,4,13,89498,561502
1,74,64,789995,823473
0,9,281,44044,747877
1,42,189,358580,289411
0,39,253,206691,943888
1,94,152,984095,656823
1,44,37,869547,678971
1,41,116,458473,953450
1,35,241,979599,856437
0,33,95,88575,131937
0,27,223,657809,752886
0,37,293,821538,278766
1,5,278,47959,625159
1,44,217,67044,701362
1,35,210,291995,224557
0,100,157,979582,660756
1,25,52,590577,780066
1,56,30,281996,945729
1,59,150,211350,844990
0,84,99,389958,132929
1,81,209,718579,860407
0,88,11,541009,109566
0,72,53,358224,676757
1,43,1,452364,517084
0,98,74,800967,99581
0,6,56,301447,198181
1,97,252,145122,636874
1,39,95,75797,116725
1,38,170,204842,886429
1,10,148,665411,415932
0,20,274,603496,832833
1,97,261,307436,466006
0,92,87,907317,566585
0,68,34,732375,963910
1,58,290,526664,395582
1,4,115,498814,247620
1,32,264,310840,689605
0,70,161,577579,834251
0,25,83,642065,803378
1,73,170,605512,203202
0,74,112,523035,193363
0,64,50,205147,20143
0,85,151,813928,477917
0,8,269,872598,747357
1,44,1,56713,251024
1,0,70,255796,757276
0,72,179,936117,71549
1,16,142,629171,71494
0,88,141,44410,603603
1,5,290,545419,167522
0,24,113,907345,267460
0,2,154,155565,448108
1,2,254,585766,880366
0,38,201,523039,856460
0,99,0,234496,452654
1,86,67,174266,974463
0,20,60,274713,907636
1,17,119,942920,812517
1,37,216,919346,280038
1,3,263,851575,465183
1,100,74,992330,917878
1,36,276,541238,814324
1,83,223,544687,41691
1,27,49,318287,7441
0,63,89,919335,277563
0,59,48,627901,558889
1,11,288,728617,910437
1,34,108,125980,588201
0,56,230,841425,368399
0,14,269,332136,808138
0,38,129,78083,522124
1,63,182,290565,669349
1,91,157,852958,869248
0,3,40,18759,134018
0,72,300,736511,387109
1,33,115,842053,209995
1,67,155,978479,700533
1,50,292,865624,146387
1,60,290,307781,395785
1,25,26,996221,451453
0,95,57,788675,354644
1,75,65,545501,379454
1,91,290,888430,335993
1,57,247,65958,301371
0,20,261,96948,646505
0,96,45,771921,609138
0,7,65,101833,404182
0,91,99,81400,678542
1,66,263,200080,112315
0,16,149,596265,217964
0,11,12,961028,198619
1,29,175,423607,576441
1,58,127,967259,559448
0,30,87,961795,71538
0,15,154,960531,100443
0,75,287,676038,49875
1,87,270,530025,268263
0,34,52,599471,933793
0,5,161,387367,252377
0,61,63,717288,497431
0,29,33,705824,959209
0,91,274,560322,767809
0,12,243,901286,777018
1,97,135,216769,590060
0,44,144,642111,165879
0,40,88,425345,103317
1,13,114,343844,943747
1,71,235,472844,719443
1,60,285,591165,679295
1,0,86,875474,22927
1,27,68,641998,601745
0,17,103,984424,691534
0,68,50,131201,882054
0,4,250,978764,451358
1,84,50,115147,852287
0,56,74,649547,263573
0,94,40,50515,642269
1,47,194,110680,293206
0,52,243,175641,966496
0,6,20,308641,458011
0,41,11,384999,588731
0,88,238,205587,191271
0,56,22,869309,554883
0,82,48,125929,321162
1,36,283,882950,179225
0,95,249,822658,263027
0,97,88,507718,674740
0,16,155,154021,97739
0,41,210,868435,684399
1,57,183,632194,984921
0,90,52,444178,747316
0,92,270,650489,484427
1,87,34,149877,43867
0,97,216,283525,777679
1,71,256,641130,570563
1,48,189,897140,597103
1,6,74,430157,912286
0,62,141,975401,504103
1,34,185,504502,495308
1,20,284,759393,502720
1,95,181,354363,678787
0,87,203,739012,473180
1,79,228,631750,903011
0,25,176,845248,188274
1,77,37,543675,329364
0,41,252,437203,195079
1,4,77,344469,79442
0,91,183,398179,372745
0,39,221,872803,305886
1,64,243,812846,809915
0,8,279,177507,634811
0,79,149,740138,828865
0,94,35,270872,784470
1,75,95,608148,337448
0,87,57,947324,99933
0,32,169,58307,43418
0,26,108,655493,195254
0,33,169,834607,313469
1,98,52,606507,277709
1,22,133,521632,971894
1,64,135,159515,339841
0,82,278,882997,672411
0,76,289,846062,98052
0,81,89,698847,314085
1,91,33,875243,257777
0,96,241,345869,550408
0,62,77,110113,181309
0,67,223,657139,740048
0,6,245,344099,137342
1,51,125,215923,587451
1,16,256,705492,166217
0,61,115,750739,736554
0,86,256,262268,92005
1,15,237,200769,71077
0,77,112,335317,678499
0,52,175,720718,146074
1,80,125,522610,713238
0,36,69,209611,53308
0,61,186,260546,723439
1,40,114,947202,189606
1,94,103,168224,13118
0,93,138,966927,108168
0,54,288,775023,10378
0,32,273,936261,422528
1,100,142,390991,974837
0,4,177,357553,622275
1,65,300,294370,929892
1,46,25,906845,965260
1,69,289,71962,309779
1,7,41,99415,96532
1,20,90,556297,740607
0,36,163,205606,168906
1,58,75,544265,760078
1,67,263,9349,167661
0,95,278,924194,829054
1,51,283,479819,14080
1,31,141,851864,223891
1,29,146,982201,733505
0,29,49,744943,789063
1,47,258,625828,250406
0,42,2,356275,167769
1,58,101,315697,951341
0,67,80,779873,637392
1,70,75,487218,720633
1,87,271,190087,922886
0,13,55,314759,680445
1,69,102,253261,590654
1,3,240,808980,502403
0,46,177,809413,858650
1,67,80,855961,41807
0,97,299,454601,592152
0,61,57,326040,856364
0,28,260,519493,691757
1,12,269,589259,411517
0,31,252,766174,373390
1,52,253,372936,646295
0,14,221,576142,444388
1,69,39,210304,357796
0,37,99,56610,605656
1,58,40,867491,380113
1,40,26,477921,711696
1,74,62,794775,658896
1,24,148,863556,150804
1,11,234,642588,50261
1,67,300,736563,72076
0,44,108,692445,614651
1,99,242,487345,211382
0,92,236,992884,109567
1,53,137,139176,367974
0,97,261,332272,576634
1,12,121,461913,604877
0,64,277,607189,577038
1,55,67,824119,852333
0,33,15,271895,103610
1,53,27,184475,113010
1,26,144,514188,361354
0,51,272,494469,756983
0,48,245,205696,725235
0,38,180,741058,417511
1,86,277,538077,271496
0,83,213,872650,450462
1,100,228,705999,108722
0,78,2,40788,258028
0,25,54,582890,579117
1,24,275,877548,520132
1,10,120,820826,105108
0,27,266,58231,379674
0,66,175,850384,217580
0,33,23,819290,607435
1,12,294,996168,834703
0,80,254,392524,551088
0,54,63,450838,136142
1,73,168,372987,177353
0,69,205,51597,951558
0,8,81,251542,463322
0,57,91,412676,893096
1,70,163,360427,527884
0,75,219,701174,173784
0,98,286,294008,383557
0,33,245,632159,811982
1,45,229,764594,6679
1,48,157,710035,125614
1,10,23,954326,242868
0,29,136,629834,17887
1,41,152,106375,727195
1,2,244,998205,468681
1,53,24,454223,690286
1,95,229,788853,238199
0,79,115,519018,697875
0,49,122,121638,419483
0,58,72,550196,460372
1,27,48,20872,959559
1,75,269,332433,503600
1,64,79,759935,343289
1,65,167,289159,884992
0,2,271,530709,15669
0,69,107,784812,346399
1,61,176,353781,56346
1,39,292,499734,500830
0,31,259,141691,567096
0,36,297,617120,300957
1,48,6,286930,184216
1,39,102,784636,767280
1,27,220,686505,187418
1,93,68,384161,786013
1,56,147,689520,408203
0,74,64,476269,647102
0,6,128,62375,616049
1,86,66,860610,856976
0,9,8,585302,825944
1,90,231,205210,671395
1,74,31,121823,276892
0,75,95,743610,960801
0,20,242,700376,751788
0,2,43,975085,372123
0,39,67,880083,47062
1,73,98,363908,902358
0,43,208,127679,642204
1,10,260,517570,635770
0,80,170,469823,544008
0,4,272,168608,870203
1,62,84,79927,792394
0,97,166,480403,696659
0,41,263,331508,933153
0,43,93,296083,700007
1,30,142,812533,706988
1,72,276,435857,596971
1,57,261,367961,712532
1,14,66,41998,951984
0,33,256,913106,303561
0,21,162,971273,655120
1,30,133,172988,217782
