sex,age,height,index,amount
1,14,299,974750,323655
0,35,84,112490,778480
0,43,183,670696,411513
1,2,14,252401,596894
1,18,22,739587,80491
0,77,206,68219,653468
0,36,278,615643,910009
1,0,98,782651,317624
1,91,218,995831,938658
1,61,102,993592,317808
0,44,115,291363,403913
1,82,291,628039,254760
0,27,135,482500,760085
1,3,160,787996,545604
0,100,41,579210,307601
1,46,7,837425,713029
1,47,194,117549,64956
1,80,280,123617,21331
0,82,118,98766,697860
0,25,262,44254,726597
1,46,195,491318,48223
1,76,30,991271,220568
1,76,56,281665,831384
1,58,44,441236,166596
1,66,288,121968,372879
0,83,300,769788,457673
1,62,5,643542,57047
0,18,199,355323,203959
0,21,180,311003,615232
1,93,117,213696,662255
1,7,79,111000,412978
1,68,174,354552,483403
1,56,18,342890,972345
0,45,241,490079,745574
1,95,258,933404,367201
1,27,189,770564,688921
1,16,55,781544,362345
0,68,143,57013,119978
0,28,159,304532,354779
1,56,161,556555,157811
0,86,292,533147,955483
1,26,114,431705,304991
0,5,60,985281,185274
1,13,220,68966,39132
1,3,171,993887,226347
1,88,104,536514,889439
1,70,75,183920,193516
1,18,155,710390,54817
0,90,90,351017,68321
1,2,1,446928,8643
1,59,30,863594,705633
1,41,208,715821,525061
1,85,39,889015,74750
0,73,224,961039,627229
1,80,250,129722,922605
1,29,129,28959,206110
0,66,62,967971,680629
1,72,6,736447,158428
1,13,32,988814,764088
1,44,28,125306,102750
0,30,23,565308,196895
0,68,26,817289,564203
0,40,237,346391,227799
0,76,145,423036,673240
0,5,228,527445,678179
0,24,178,969327,39015
1,55,92,428960,380441
1,19,279,275649,522142
1,58,173,10858,816836
0,44,195,412265,81381
1,68,188,446116,704220
0,33,221,275342,121309
0,80,76,729686,220565
0,60,224,461272,780136
0,80,276,186645,739792
1,15,142,415736,478243
0,66,227,803912,223858
0,2,162,985931,148008
0,95,281,718496,701438
0,57,130,64570,696796
0,50,170,516110,239035
0,98,36,339626,280365
1,96,109,559123,328572
1,44,225,592754,980162
1,14,21,738095,60573
0,46,250,364064,26708
1,18,160,484703,908535
1,45,114,918934,218286
0,25,52,454116,337132
1,20,129,862346,170505
1,27,141,723476,400878
1,63,201,566170,671010
0,50,185,909101,259491
1,67,171,209567,272913
0,40,101,762393,987331
0,5,97,861287,278152
1,28,189,454782,819674
0,88,259,292053,140259
0,89,166,625982,34134
1,45,287,729864,15729
1,88,140,277891,123646
0,24,63,830864,815041
0,85,165,80957,164516
1,67,218,51658,537598
1,16,75,739970,304088
0,96,138,798192,191378
0,62,268,966852,344480
0,94,66,158859,967800
0,4,40,693292,897114
0,42,161,762035,930278
1,41,90,300309,86899
1,28,35,907736,921700
1,97,173,440785,995711
1,53,152,616361,473471
1,24,8,397933,80132
0,36,210,764564,75315
0,56,88,580859,150758
0,87,255,762798,213956
0,72,134,343501,99806
0,65,140,248981,614532
1,5,118,135024,585483
0,39,124,878357,960845
1,97,34,470611,699044
0,36,257,223239,429620
1,41,4,537041,181735
0,17,113,480453,641849
1,77,286,800787,457137
1,95,286,556352,399711
1,41,103,476436,118486
1,85,73,849933,220644
0,65,92,815670,604409
0,93,223,344257,357069
0,9,271,94706,811118
0,32,26,209230,242367
1,82,230,549206,793044
1,65,158,119340,12811
0,31,218,592108,972584
0,26,26,432917,853641
1,100,165,356800,614957
0,70,5,132269,596335
0,44,210,789958,496292
0,22,77,688826,648473
1,70,212,412639,664940
1,24,63,603452,928929
1,18,39,884352,27524
1,71,90,606215,866764
1,77,129,316229,92111
1,38,157,851721,276002
1,69,95,956144,936032
0,7,217,965635,279863
0,93,63,280799,725687
1,100,225,679055,82303
0,76,258,631344,578089
0,23,296,64752,357721
0,53,189,866584,801759
1,9,229,181981,426192
0,63,236,443839,564540
0,83,54,979381,534878
1,49,238,282678,482104
0,62,212,382719,796123
1,78,79,660459,734184
1,68,95,875287,634283
1,16,259,537930,474289
0,19,90,143492,821142
1,34,216,937415,805399
1,68,172,890234,714467
1,85,66,200824,310045
1,64,122,359307,934261
1,27,97,938558,635441
0,13,1,373300,333677
1,55,216,955740,960887
0,32,214,543832,438828
1,87,192,115872,485376
0,20,8,832563,469157
1,48,187,526168,65570
0,51,46,147421,747891
0,35,66,63186,796056
1,64,215,415958,877365
0,16,166,576236,493132
1,61,243,268611,544971
0,57,285,458401,314043
0,100,245,907694,287954
0,60,19,948908,121589
0,56,53,233475,338653
1,26,85,477088,583807
1,77,292,670084,855744
0,51,300,47372,135207
1,62,137,649498,398702
1,57,29,449867,15503
0,16,290,510581,986572
0,9,201,212553,593642
1,54,80,467833,911140
1,60,152,545190,158148
1,54,293,667322,50226
1,99,258,446764,312166
1,86,121,216325,548464
0,99,255,909675,904501
1,98,286,85158,131767
0,74,175,455820,712664
0,21,121,210481,327017
0,68,168,231380,240749
0,6,41,139276,196277
1,49,205,781225,756032
1,92,38,159663,468003
1,22,203,620283,150264
1,83,48,874069,841795
0,48,120,995905,113925
0,79,145,488165,920044
0,46,147,596882,717161
1,12,236,781848,179570
0,44,242,70203,435105
1,32,86,185708,342215
0,100,277,599070,337076
0,97,228,481698,803198
0,25,113,320139,918402
1,90,161,725633,262540
1,85,115,850051,966287
0,51,194,974654,987074
0,100,31,99472,208996
1,26,147,197596,733166
1,29,24,112696,155865
1,2,13,681081,848335
1,1,108,848916,899097
1,53,145,129919,981826
1,57,186,508223,984207
1,97,185,946520,320486
0,80,113,662586,432620
0,28,82,479904,230299
0,46,269,182546,980017
1,95,196,352498,903899
0,0,165,231526,346087
0,66,165,338571,395206
0,41,62,555072,198596
0,100,131,667233,739663
1,84,195,711105,599992
1,76,140,575696,585509
0,72,276,796459,603083
0,49,171,249301,146658
0,63,173,956472,975907
1,44,197,519407,366056
1,63,210,347371,519509
0,44,25,509714,447099
0,1,198,10246,479628
0,32,144,961033,528695
0,50,20,114326,725809
1,8,74,658569,817833
1,61,39,985991,462062
1,51,61,430867,314655
0,50,5,110739,779404
0,61,52,150060,441109
0,44,188,54227,674961
1,7,297,86769,998307
0,58,151,517094,265035
1,65,153,870809,50431
1,97,82,661140,374413
0,16,202,509765,596290
0,38,34,78973,52423
1,21,217,171001,581129
1,64,227,942563,437138
1,23,136,241317,510284
1,0,277,696975,256037
0,86,275,231273,880767
1,72,155,778387,397257
1,10,48,516788,372491
1,5,56,111962,958999
1,2,281,133252,647044
1,21,233,92795,708277
0,39,8,828935,128566
0,0,176,594069,929794
1,6,258,86353,713547
1,74,138,838815,746412
0,6,228,347198,846605
1,1,155,753379,232806
0,76,186,68770,39541
1,62,78,64028,631859
1,59,299,249135,954901
1,79,185,251902,372068
1,98,233,798765,589541
1,13,267,915550,959762
0,72,214,184241,900593
1,0,253,945576,245542
1,45,90,724287,738796
0,25,37,483831,506755
1,14,146,144486,37810
0,1,162,351465,797140
1,53,12,229160,716026
1,100,174,536049,401674
0,34,63,791446,955744
0,72,114,770674,990631
1,25,125,679509,300819
0,32,63,490407,403301
0,50,147,317719,24936
1,57,41,725035,612679
0,17,132,986291,895422
1,100,298,279903,377875
1,21,269,624448,850480
0,70,39,2660,919083
1,32,30,757532,125852
0,28,39,120142,992173
0,59,21,74125,566678
1,88,242,890503,468071
1,77,13,921994,714948
0,53,115,413006,330859
0,38,52,207160,272372
1,27,254,651893,119532
0,73,226,911814,816488
1,38,223,237221,828851
0,30,14,850039,606485
0,12,31,618163,127370
1,4,155,575262,203846
1,7,129,956464,297599
1,28,216,922945,426240
1,48,7,876710,921999
0,45,138,771200,848395
1,47,94,5922,390387
0,25,112,263714,594527
1,12,291,803285,611476
0,53,46,849001,2271
0,11,157,732795,954388
1,88,65,988859,462700
0,73,215,550464,862993
1,13,281,83659,609527
1,95,53,490871,145498
1,49,175,236606,496956
1,60,57,595013,970950
1,2,211,378575,219744
1,32,207,908015,102586
1,46,291,186322,369499
1,88,170,228151,61022
0,33,77,455906,109351
1,58,109,108583,669503
1,73,282,271367,699713
0,97,107,497823,272942
0,13,82,99194,203847
0,7,22,457375,353556
0,28,171,392178,486918
1,8,176,62240,468877
1,86,17,805350,399190
0,83,185,449167,565104
0,99,69,44590,573020
1,86,100,544428,769672
1,79,257,623478,20103
0,65,61,953042,619414
1,11,198,779780,304102
1,63,290,821164,521414
0,81,128,805134,436518
0,88,220,872059,713649
0,23,14,664518,78107
0,14,159,691708,256690
1,42,89,63936,324277
1,13,39,785996,206304
1,27,65,899831,550895
1,18,25,393546,590858
0,2,115,11062,267567
0,36,97,304878,772280
1,21,188,364228,227144
0,44,177,381152,563207
0,0,96,811460,330649
0,13,62,462929,227669
1,99,211,154,28959
0,5,38,354287,740700
0,43,91,207017,250162
0,38,217,65413,93683
0,91,207,73508,601964
1,62,150,490672,588412
1,51,123,185978,643992
0,75,282,736496,912813
1,83,28,132480,810154
0,13,1,706030,274493
1,69,282,978753,946683
0,82,296,354768,675291
1,94,77,72084,7837
1,20,104,475353,242731
0,94,44,203060,29848
0,39,172,229647,277755
0,29,26,93985,276219
1,18,268,971264,458236
1,14,43,928085,486836
1,27,146,469670,571285
1,42,276,690450,673929
0,30,291,179068,495893
0,40,132,592857,353993
0,89,18,929601,293415
0,74,59,99812,399853
0,72,249,750206,405002
0,45,166,457753,9619
0,71,115,966762,743195
1,41,244,409330,77251
1,41,139,788486,246778
1,73,273,473972,18164
0,19,30,61723,553995
1,90,213,219147,95904
0,14,244,37347,528916
1,7,18,12942,192312
1,62,5,662369,753050
1,95,184,873295,405691
0,95,9,47593,173717
1,72,213,652952,520362
0,44,165,663356,253010
0,20,57,757650,781229
1,5,34,430568,247473
1,35,273,932442,412458
1,47,214,177333,548941
0,81,252,461514,796130
0,32,127,515865,580410
0,78,166,758536,161528
1,73,281,167264,8628
1,38,251,880867,970194
1,20,298,47295,5375
1,77,253,728512,253883
1,96,185,333077,458279
0,66,70,434721,150311
0,14,134,554181,372878
0,79,40,839997,574482
1,99,77,547892,244128
1,20,205,417288,969661
1,10,235,690031,773963
1,33,25,899655,39900
0,58,149,716006,345853
0,78,181,887260,399277
1,29,17,644706,821829
0,21,68,128231,864240
0,82,102,267743,730713
0,2,285,434100,254209
0,57,247,809532,566656
0,14,31,754002,932399
0,77,101,37768,596857
1,23,215,369545,552593
0,50,167,948938,767031
1,7,269,862204,879771
1,65,48,799618,346874
0,79,234,856493,713436
1,62,244,230295,828778
1,60,203,573277,62946
0,89,215,473117,65100
0,12,131,58499,573292
0,23,113,92525,319344
0,27,199,398250,196291
0,88,204,914344,299240
1,73,297,257368,108319
0,53,9,679062,237061
0,51,231,488273,933990
1,48,233,711558,486247
1,99,52,352164,704985
0,28,7,43259,91080
0,15,211,355651,956977
1,63,253,609441,791266
1,8,175,25817,625632
1,46,265,619151,336147
1,13,105,954922,474029
1,58,146,610612,465542
0,53,185,569128,959166
1,78,19,27421,774553
0,13,200,740535,519413
0,19,236,239318,25835
0,53,58,658991,535975
0,54,217,467498,505503
1,39,203,125035,385772
1,54,292,925626,390010
1,6,287,970600,327519
1,79,159,201350,523629
0,98,288,135454,677224
1,84,58,144858,795937
1,51,165,781784,191337
1,93,222,600000,776759
1,52,288,512816,938561
0,30,108,515662,812432
1,87,299,210167,272262
0,63,32,721485,621212
0,28,136,129897,745157
0,80,73,135626,667415
0,84,66,457068,860268
0,20,189,931685,596517
0,49,224,596441,386100
1,82,262,827123,851373
1,29,17,41606,44710
0,40,131,314364,367497
0,30,156,705342,286008
1,61,244,317806,461354
1,55,40,860250,625385
0,82,232,989036,778429
1,63,71,156886,317174
0,43,53,680851,441953
1,21,184,335666,288481
0,22,21,733212,208281
1,49,213,54050,691542
0,86,110,581064,769243
0,17,285,368023,233041
0,96,8,643368,236789
1,38,59,413097,124649
1,17,71,576593,392427
0,64,117,918838,316507
1,14,267,499223,52603
1,8,275,180234,777827
1,93,246,913206,15199
1,42,200,705010,669367
0,62,17,795815,862305
0,81,91,340191,881026
0,52,65,692006,148206
1,93,117,412932,478884
0,36,234,761654,135751
0,33,214,385226,783480
1,38,88,461786,455043
1,34,213,162281,373483
0,78,88,104675,846414
1,79,60,33317,452916
1,94,179,40939,87718
0,9,265,209573,340746
1,0,273,380337,196034
0,46,278,663704,546578
1,15,142,948634,17302
0,47,74,334419,195473
0,2,96,313310,253348
1,17,57,110897,352210
0,48,146,438532,122265
1,31,61,434919,377425
1,26,22,358754,988528
1,68,162,976426,770536
0,51,287,44292,510783
1,53,24,585602,393652
0,48,57,775097,959095
1,59,213,5745,506709
1,69,138,21580,418085
0,80,38,235986,225001
0,37,117,10062,519658
1,79,118,628751,498646
0,47,291,191045,138263
1,28,111,702682,927518
1,5,111,88312,2757
1,59,281,235148,920994
1,26,94,760295,235764
0,54,184,968106,759398
1,96,119,853374,574880
1,44,1,340471,208083
1,92,86,655946,364677
0,94,222,974561,241423
0,7,159,445035,8616
1,82,3,569799,270020
0,18,288,80280,502362
1,50,184,826429,317609
0,70,210,346673,440723
0,71,256,248203,344330
0,97,65,352780,448445
1,53,31,88439,874764
1,16,122,148860,54368
0,37,149,617120,769204
0,88,76,911679,875302
1,33,152,45962,41342
0,50,156,683791,703153
0,21,284,324477,710053
1,7,8,91044,992091
1,58,88,277790,452577
1,51,132,510113,986910
1,26,73,924041,171809
1,20,192,520668,653727
0,18,127,632702,337772
0,25,27,330649,997512
0,35,6,174835,367431
0,92,49,963657,745713
1,9,37,65724,781663
0,65,95,421924,637404
0,9,132,216657,425120
1,61,239,13801,771252
1,49,74,75683,271018
1,35,198,318100,707076
0,100,57,171621,590433
1,28,100,165530,80080
1,6,72,324869,780253
0,88,293,717532,105541
1,2,222,387302,212415
0,50,299,583198,530826
1,65,6,239594,830080
1,84,216,894491,317396
0,64,266,683854,637300
1,56,169,663479,605477
0,22,48,386211,274802
0,40,214,583375,55867
1,9,217,896608,584311
0,28,284,352487,318571
1,55,103,878923,210760
1,95,152,19902,567607
1,38,298,952371,799778
0,30,176,468394,202190
0,32,156,733584,156118
1,78,259,67807,38309
0,86,231,427158,124479
0,96,118,665414,277303
0,6,213,905226,548167
1,27,176,949054,362164
0,50,34,379774,918930
0,68,133,641116,429224
1,70,33,328183,593667
1,41,64,552395,535145
1,60,130,767091,64727
0,28,56,761719,702147
0,26,177,471508,738397
0,33,255,244063,346743
0,87,168,827210,320275
0,78,135,263554,105817
0,18,234,830035,753273
0,82,202,615327,274736
0,72,209,599651,164642
0,62,199,913857,996885
1,65,282,984593,168326
1,6,100,305502,512071
1,42,49,401369,453701
1,23,45,558805,713319
1,66,28,414062,282425
1,84,103,80530,481429
0,43,123,855292,530237
1,41,151,747889,943388
1,53,41,320276,828973
1,28,26,575432,215967
1,95,101,542520,501932
0,64,57,249506,717323
1,100,72,908796,268405
1,17,129,677903,917811
1,40,181,916253,270199
0,59,20,622821,569637
1,69,138,48911,189272
1,81,226,729504,710927
1,69,71,253606,733946
1,65,110,554858,916590
0,3,209,936929,327214
1,57,34,664430,615939
0,28,282,757241,985302
1,60,47,597314,163784
1,44,124,525950,47622
0,76,202,660457,173489
1,3,138,508022,271947
1,62,89,920077,272134
1,59,137,854376,205349
1,35,271,46657,267157
1,57,171,827093,379823
0,29,87,256198,125103
0,16,299,825772,117677
0,39,89,316218,480958
1,79,284,469108,698817
1,93,227,599400,153924
1,87,79,261690,139004
1,24,120,462383,206734
0,97,16,647212,711234
0,41,69,735993,978103
0,17,248,801012,103590
1,20,270,976971,190850
0,66,189,585612,251977
0,5,271,136969,37835
1,44,173,461298,64274
1,95,37,989059,141388
0,34,138,104213,81096
0,91,292,46839,74067
1,75,0,921240,287123
0,23,175,215260,356882
0,36,93,82644,312801
1,18,72,511613,286985
0,97,229,965325,218543
1,19,2,139570,89052
1,94,224,101995,223775
0,19,66,13903,162403
1,32,59,719893,674051
1,0,279,301365,394727
1,77,187,519634,967476
0,58,21,903498,752360
1,70,163,981502,319720
1,79,113,156096,447469
0,81,28,464363,384833
0,74,275,594050,717443
0,44,158,760337,158695
0,71,138,27921,285320
0,98,143,35131,90824
1,90,153,688772,775485
0,88,158,962237,995649
0,84,100,634307,90592
1,39,91,620410,284002
0,12,64,999390,794919
1,89,283,707259,642867
1,35,152,30880,575803
1,3,145,753195,459406
0,90,252,295701,734345
1,47,73,363515,760597
1,11,91,196554,343969
0,14,91,501024,549889
1,18,24,633182,7216
1,27,64,726053,309285
1,45,50,149055,413610
0,14,234,455582,189501
1,95,285,966101,937942
0,72,234,344043,123655
1,42,197,864688,440543
0,60,281,25897,215784
0,34,84,541281,312568
0,3,158,413414,524868
1,78,199,978822,910627
0,11,281,397485,354194
1,32,208,126706,750466
1,16,121,838257,385312
0,16,146,995400,888012
0,37,137,480505,337305
1,88,48,57741,197801
0,17,264,119981,263439
0,28,166,331984,656455
1,71,30,109706,456801
1,98,294,625883,899946
0,87,209,676412,756651
1,42,296,71506,850509
0,34,121,639320,229776
0,57,64,621999,303452
0,26,202,453976,764971
0,31,95,810015,76746
1,56,219,323137,437989
1,48,110,414594,660645
1,87,31,419744,145162
0,27,55,46252,289100
1,20,247,725360,694193
1,78,58,409069,639945
1,37,169,861593,498335
1,94,174,919901,685838
0,41,177,583459,627915
0,34,66,288725,958562
1,75,179,635317,777492
0,77,69,278760,852770
1,86,219,492433,203908
0,78,74,53148,637025
1,56,47,402966,726980
1,92,223,976406,241215
0,69,164,194104,47808
1,31,263,999231,985057
0,5,164,307747,291193
1,15,122,889906,711567
0,69,25,618372,946394
1,31,245,499967,115226
0,61,106,371223,346671
1,16,13,665770,589851
0,33,209,644962,913759
1,86,172,931308,451697
0,33,193,236462,524035
0,35,70,249746,210288
1,100,44,321389,985292
1,25,143,324116,933723
0,0,78,153010,65830
0,58,27,585985,232802
1,51,68,64062,739399
1,83,155,736773,338125
0,21,238,599029,526670
0,8,76,702329,683030
0,88,151,263700,950016
1,56,128,540286,738896
1,80,150,498215,69720
0,37,84,651532,558939
1,13,48,560249,225657
1,30,208,911842,801512
1,88,0,94551,158934
1,72,243,605246,193170
1,1,94,6023,14838
1,59,125,501490,298859
1,20,202,821738,517752
0,57,109,56069,896721
0,27,148,691070,194598
1,4,286,612894,866499
0,6,191,767373,840248
0,71,209,361933,29580
0,64,57,407821,727970
0,11,177,290147,445953
0,64,225,644794,431599
0,38,24,621345,867181
0,56,240,549764,811669
1,83,235,342993,2574
0,11,198,886116,259179
1,30,185,279229,239405
1,59,99,322612,661779
1,3,1,117140,816745
1,43,203,577260,539501
1,84,268,202449,688839
1,80,285,15843,283896
1,81,233,374948,649851
0,52,32,257696,413306
0,18,50,100223,551183
0,77,141,636762,123915
1,23,225,871480,807835
0,41,131,193571,744285
0,3,90,99141,693731
1,85,9,29728,360467
1,73,12,287355,569295
0,20,144,299239,514753
0,84,246,405519,949410
0,100,94,144567,495035
0,94,244,350657,182988
0,19,165,679974,743922
1,31,39,642168,695325
0,96,5,660383,383522
1,39,170,25876,307384
0,47,47,245256,809090
1,11,182,981175,346754
1,31,288,742930,152047
1,69,52,137230,47747
0,90,292,804386,807940
0,42,39,430117,982734
1,17,111,67371,677878
1,61,211,216170,608580
0,73,278,412968,601936
0,88,253,212564,672385
0,0,96,570033,766792
0,18,156,824957,281227
0,3,166,765190,667359
0,86,32,410088,220682
0,85,96,677128,405992
1,59,226,218026,853890
1,86,18,159394,517122
1,26,12,533794,747400
0,0,207,832127,453823
0,97,261,627926,324268
1,57,97,819451,870870
1,24,23,30552,287946
1,13,186,481546,837726
0,41,274,97387,594072
1,40,122,481029,941616
0,67,241,286510,52172
1,62,215,133405,786832
0,49,274,637742,997591
1,28,38,884383,648006
0,39,190,485207,568600
1,25,226,412863,401763
1,83,112,953765,334394
0,26,163,318185,994020
0,52,244,889810,358920
1,25,171,344056,167383
1,9,220,621686,137000
0,68,31,17981,276162
1,49,298,66597,222102
1,21,170,447087,789646
1,56,112,792426,795933
0,78,30,655482,697722
1,53,3,414286,922496
1,15,75,354173,611416
0,43,280,61223,123111
1,4,119,657056,716321
1,26,48,240545,844116
0,18,46,173094,229829
0,92,271,875841,683035
0,59,174,905969,861940
0,25,167,350011,373477
0,51,189,80182,468454
0,2,166,603297,659026
0,90,112,273874,802360
1,6,10,341765,764261
0,2,162,742788,28957
0,23,142,678554,389156
0,12,278,94154,379154
0,68,32,593288,861683
0,38,209,671460,51883
